date_reference;semaine_injection;Region_residence;Libelle_region;departement_residence;libelle_departement;population_insee;classe_age;libelle_classe_age;type_vaccin;effectif_1_inj;effectif_termine;effectif_cumu_1_inj;effectif_cumu_termine;taux_1_inj;taux_termine;taux_cumu_1_inj;taux_cumu_termine;date;Effectif_rappel;Effectif_cumu_rappel;Effectif_rappel_parmi_eligible;Effectif_eligible_au_rappel;TAUX_rappel;TAUX_CUMU_rappel;TAUX_CUMU_rappeleli
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;VAXZEVRIA AstraZeneca;;;5040;4760;;;0.058;0.055;2022-05-01;;;;4810;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;JCOVDEN Janssen;;;1550;1550;;;0.018;0.018;2022-05-01;;;;1420;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;NUVAXOVID Novavax;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;Tout vaccin;;;79340;78830;;;0.913;0.907;2022-05-01;90;72510;69400;74420;0.001;0.834;0.933
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech;50;70;457240;460030;0.0;0.0;0.661;0.665;2022-05-01;;;;403170;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX Moderna;;;49250;49320;;;0.071;0.071;2022-05-01;;;;44060;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;VAXZEVRIA AstraZeneca;;;45420;37730;;;0.066;0.055;2022-05-01;;;;44830;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;JCOVDEN Janssen;;;9820;9850;;;0.014;0.014;2022-05-01;;;;9630;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech pédiatrique;;10;1980;1430;;0.0;0.003;0.002;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;NUVAXOVID Novavax;;;90;70;;;0.0;0.0;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-01;;;;;;;
2022-11-06;2022-17;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;Tout vaccin;60;90;563800;558430;0.0;0.0;0.815;0.807;2022-05-01;560;430770;421830;501680;0.001;0.623;0.841
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech;;;360;280;;;0.004;0.003;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX Moderna;;;20;;;;0.0;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;JCOVDEN Janssen;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;1980;1430;;;0.024;0.018;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;Tout vaccin;10;20;2360;1710;0.0;0.0;0.029;0.021;2022-05-08;;10;;;;0.0;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech;;;36990;36180;;;0.791;0.774;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX Moderna;;;1170;1100;;;0.025;0.023;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;JCOVDEN Janssen;;;30;30;;;0.001;0.001;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;Tout vaccin;;;38200;37320;;;0.817;0.798;2022-05-08;30;4500;;;0.001;0.096;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech;10;;44660;44390;0.0;;0.909;0.903;2022-05-08;;;;42360;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX Moderna;;;3820;3700;;;0.078;0.075;2022-05-08;;;;3670;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;VAXZEVRIA AstraZeneca;;;280;50;;;0.006;0.001;2022-05-08;;;;280;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;JCOVDEN Janssen;;;120;120;;;0.002;0.002;2022-05-08;;;;120;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;Tout vaccin;10;10;48890;48270;0.0;0.0;0.995;0.982;2022-05-08;80;33590;33540;46420;0.002;0.683;0.722
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY Pfizer-BioNTech;20;20;88230;88780;0.0;0.0;0.805;0.81;2022-05-08;;;;84340;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;SPIKEVAX Moderna;;;10500;10270;;;0.096;0.094;2022-05-08;;;;9530;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;VAXZEVRIA AstraZeneca;;;1710;170;;;0.016;0.002;2022-05-08;;;;1710;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;JCOVDEN Janssen;;;360;370;;;0.003;0.003;2022-05-08;;;;360;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;NUVAXOVID Novavax;;;30;20;;;0.0;0.0;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;109620;25-39;de 25 à 39 ans;Tout vaccin;20;20;100830;99610;0.0;0.0;0.92;0.909;2022-05-08;130;68570;68460;95940;0.001;0.626;0.714
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY Pfizer-BioNTech;20;20;104420;106880;0.0;0.0;0.777;0.795;2022-05-08;;;;101700;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;SPIKEVAX Moderna;;;13880;13870;;;0.103;0.103;2022-05-08;;;;12770;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;VAXZEVRIA AstraZeneca;;;3900;600;;;0.029;0.004;2022-05-08;;;;3870;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;JCOVDEN Janssen;;;650;650;;;0.005;0.005;2022-05-08;;;;650;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;NUVAXOVID Novavax;;;30;20;;;0.0;0.0;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;134420;40-54;de 40 à 54 ans;Tout vaccin;30;20;122870;122020;0.0;0.0;0.914;0.908;2022-05-08;140;97290;97100;118990;0.001;0.724;0.816
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY Pfizer-BioNTech;;10;58810;59560;;0.0;0.616;0.624;2022-05-08;;;;57490;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;SPIKEVAX Moderna;;;7890;8210;;;0.083;0.086;2022-05-08;;;;7330;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;VAXZEVRIA AstraZeneca;;;16440;15020;;;0.172;0.157;2022-05-08;;;;16320;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;JCOVDEN Janssen;;;4640;4650;;;0.049;0.049;2022-05-08;;;;4620;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;NUVAXOVID Novavax;;;20;10;;;0.0;0.0;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;95442;55-64;de 55 à 64 ans;Tout vaccin;;10;87800;87450;;0.0;0.92;0.916;2022-05-08;90;77580;77270;85760;0.001;0.813;0.901
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY Pfizer-BioNTech;;;56320;56760;;;0.635;0.64;2022-05-08;;;;55140;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;SPIKEVAX Moderna;;;6740;6930;;;0.076;0.078;2022-05-08;;;;6410;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;VAXZEVRIA AstraZeneca;;;18040;17130;;;0.204;0.193;2022-05-08;;;;17850;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;JCOVDEN Janssen;;;2480;2480;;;0.028;0.028;2022-05-08;;;;2450;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;88627;65-74;de 65 à 74 ans;Tout vaccin;;;83590;83310;;;0.943;0.94;2022-05-08;80;77250;76620;81850;0.001;0.872;0.936
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY Pfizer-BioNTech;;;67520;67280;;;0.777;0.774;2022-05-08;;;;63540;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX Moderna;;;5230;5240;;;0.06;0.06;2022-05-08;;;;4740;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;VAXZEVRIA AstraZeneca;;;5040;4760;;;0.058;0.055;2022-05-08;;;;4810;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;JCOVDEN Janssen;;;1550;1550;;;0.018;0.018;2022-05-08;;;;1420;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;NUVAXOVID Novavax;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;86933;75 et +;75 ans et plus;Tout vaccin;;;79350;78830;;;0.913;0.907;2022-05-08;150;72660;69550;74510;0.002;0.836;0.933
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech;70;80;457310;460110;0.0;0.0;0.661;0.665;2022-05-08;;;;404570;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX Moderna;;;49250;49330;;;0.071;0.071;2022-05-08;;;;44440;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;VAXZEVRIA AstraZeneca;;;45420;37730;;;0.066;0.055;2022-05-08;;;;44840;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;JCOVDEN Janssen;;;9820;9850;;;0.014;0.014;2022-05-08;;;;9630;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY Pfizer-BioNTech pédiatrique;;;1990;1440;;;0.003;0.002;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;NUVAXOVID Novavax;;;100;70;;;0.0;0.0;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-08;;;;;;;
2022-11-06;2022-18;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;691770;TOUT_AGE;Tout âge;Tout vaccin;90;100;563890;558530;0.0;0.0;0.815;0.807;2022-05-08;690;431470;422540;503480;0.001;0.624;0.839
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech;;;370;290;;;0.005;0.004;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX Moderna;;;20;;;;0.0;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;JCOVDEN Janssen;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;1980;1440;;;0.025;0.018;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;80827;00-11;de 0 à 11 ans;Tout vaccin;;20;2360;1730;;0.0;0.029;0.021;2022-05-15;;10;;;;0.0;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech;;;37000;36180;;;0.792;0.774;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX Moderna;;;1170;1100;;;0.025;0.023;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;VAXZEVRIA AstraZeneca;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;JCOVDEN Janssen;;;30;30;;;0.001;0.001;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;46746;12-17;de 12 à 17 ans;Tout vaccin;;;38210;37320;;;0.817;0.798;2022-05-15;20;4520;;;0.0;0.097;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech;;;44660;44400;;;0.909;0.903;2022-05-15;;;;42630;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX Moderna;;;3820;3700;;;0.078;0.075;2022-05-15;;;;3680;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;VAXZEVRIA AstraZeneca;;;280;50;;;0.006;0.001;2022-05-15;;;;280;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;JCOVDEN Janssen;;;120;120;;;0.002;0.002;2022-05-15;;;;120;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY Pfizer-BioNTech pédiatrique;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;NUVAXOVID Novavax;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;COMIRNATY ORIGINAL/OMICRON BA.5 Pfizer-B;;;;;;;;;2022-05-15;;;;;;;
2022-11-06;2022-19;75;Nouvelle-Aquitaine;64;Pyrénées-Atlantiques;49155;18-24;de 18 à 24 ans;SPIKEVAX ORIGINAL/OMICRON BA.1 Moderna;;;;;;;;;2022-05-15;;;;;;;
